Protein Id	Gene Symbol	Description	Number of peptides	pex19_1	pex19_2	pex19msp1_1	pex19msp1_2	pex3_1	pex3_2	pex3_3	pex3msp1_1	pex3msp1_2	pex3msp1_3 
YML050W	AIM32	Putative protein of unknown function; null mutant is viable and displays elevated frequency of mitochondrial genome loss	8	1528.88	2862.31	1782.65	2663.06	1471.3	1729.58	1390.23	1499.52	1512.25	1455.7
YML052W	SUR7	"Plasma membrane protein that localizes to furrow-like invaginations (MCC patches); component of eisosomes; associated with endocytosis, along with Pil1p and Lsp1p; sporulation and plasma membrane sphingolipid content are altered in mutants"	3	770.327	525.491	944.587	773.437	584.233	877.893	964.059	832.3	829.69	732.577
YML054C	CYB2	"Cytochrome b2 (L-lactate cytochrome-c oxidoreductase), component of the mitochondrial intermembrane space, required for lactate utilization; expression is repressed by glucose and anaerobic conditions"	58	9389.66	26599.1	15909.9	26027.8	8690.46	10149.8	10286.7	8784.88	9189.92	9500.18
YML055W	SPC2	"Subunit of signal peptidase complex (Spc1p, Spc2p, Spc3p, Sec11p), which catalyzes cleavage of N-terminal signal sequences of proteins targeted to the secretory pathway; homologous to mammalian SPC25"	3	463.049	321.234	308.065	353.92	737.18	502.92	386.578	422.16	422.173	345.25
YML056C	IMD4	"Inosine monophosphate dehydrogenase, catalyzes the first step of GMP biosynthesis, member of a four-gene family in S. cerevisiae, constitutively expressed"	4	1288.86	224.504	566.234	283.439	1477.03	746.134	1157.71	1526.49	907.893	1175.69
YML057W	CMP2	"Calcineurin A; one isoform (the other is CNA1) of the catalytic subunit of calcineurin, a Ca++/calmodulin-regulated protein phosphatase which regulates Crz1p (a stress-response transcription factor), the other calcineurin subunit is CNB1"	6	689.773	478.668	507.976	435.777	728.333	823.218	763.667	617.682	755.09	731.358
YML059C	NTE1	"Serine esterase, homolog of human neuropathy target esterase (NTE); Nte1p-mediated phosphatidylcholine turnover influences transcription factor Opi1p localization, affecting transcriptional regulation of phospholipid biosynthesis genes"	29	6528.38	4695.45	7107.12	5272.99	7236.25	7668.45	6293.37	8156.65	8041.54	6256.11
YML061C	PIF1	DNA helicase; exists in a nuclear form that acts as a catalytic inhibitor of telomerase; and as a mitochondrial form involved in repair and recombination of mitochondrial DNA; mutations affect zinc and iron homeostasis	3	476.221	807.51	561.14	597.804	512.639	306.743	403.597	408.354	370.775	389.228
YML062C	MFT1	"Subunit of the THO complex, which is a nuclear complex comprised of Hpr1p, Mft1p, Rlr1p, and Thp2p, that is involved in transcription elongation and mitotic recombination; involved in telomere maintenance"	4	1355.16	437.798	950.805	540.541	1374.86	858.447	981.139	1187.65	856.624	834.906
YML063W	RPS1B	Ribosomal protein 10 (rp10) of the small (40S) subunit; nearly identical to Rps1Ap and has similarity to rat S3a ribosomal protein	3	630.004	250.938	599.779	375.716	650.629	615.727	580.206	761.957	583.756	476.734
YML067C	ERV41	"Protein localized to COPII-coated vesicles, forms a complex with Erv46p; involved in the membrane fusion stage of transport; has homology to human ERGIC2 (PTX1) protein"	4	162.307	142.603	175.431	178.273	166.487	209.221	190.415	117.958	120.415	106.038
YML069W	POB3	"Subunit of the heterodimeric FACT complex (Spt16p-Pob3p), which associates with chromatin via interaction with Nhp6Ap and Nhp6Bp, and reorganizes nucleosomes to facilitate access to DNA by RNA and DNA polymerases"	7	1297.07	464.484	1106.21	549.644	1370.84	1064.05	1102.58	1415.09	1138.49	1133.17
YML070W	DAK1	"Dihydroxyacetone kinase, required for detoxification of dihydroxyacetone (DHA); involved in stress adaptation"	11	2836.18	627.465	1990.26	896.083	2401.08	2153.33	2688.2	2424.14	2628.5	2360.65
YML071C	COG8	"Component of the conserved oligomeric Golgi complex (Cog1p through Cog8p), a cytosolic tethering complex that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments"	1	65.8523	21.9887	71.2397	30.3616	80.3917	46.7229	48.7691	69.5983	54.6358	62.6759
YML072C	TCB3	"Lipid-binding protein, localized to the bud via specific mRNA transport; non-tagged protein detected in a phosphorylated state in mitochondria; GFP-fusion protein localizes to the cell periphery; C-termini of Tcb1p, Tcb2p and Tcb3p interact"	78	13597.7	12742.9	17210.3	12981.5	15012.2	19332.2	13155.2	14541.2	21759.9	10431.8
YML073C	RPL6A	"N-terminally acetylated protein component of the large (60S) ribosomal subunit, has similarity to Rpl6Bp and to rat L6 ribosomal protein; binds to 5.8S rRNA"	5	1739.69	605.234	1525.52	817.647	1828.28	1375.26	1818.39	1818.8	1524.8	1328
YML074C	FPR3	Nucleolar peptidyl-prolyl cis-trans isomerase (PPIase); FK506 binding protein; phosphorylated by casein kinase II (Cka1p-Cka2p-Ckb1p-Ckb2p) and dephosphorylated by Ptp1p	7	4095.19	2219.28	3338.76	2143.41	4782.77	3538.44	3338.55	4397.7	3866.84	2812.07
YML075C	HMG1	"One of two isozymes of HMG-CoA reductase that catalyzes the conversion of HMG-CoA to mevalonate, which is a rate-limiting step in sterol biosynthesis; localizes to the nuclear envelope; overproduction induces the formation of karmellae"	20	4205.8	1473.31	3268.35	1858.6	3739.82	4078.94	4940.33	4510.04	3687.27	4927.57
YML078W	CPR3	"Mitochondrial peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; involved in protein refolding after import into mitochondria"	32	5455.96	19877.6	10069.6	15857.7	4463.77	5995.5	4605.23	4820.54	5717.98	3927.96
YML079W	YML079W	"Non-essential protein of unknown function with structural resemblance to plant storage and ligand binding proteins (canavalin, glycinin, auxin binding protein) and to some enzymes (epimerase, germin); localizes to the nucleus and cytoplasm"	5	2054.13	476.341	1477.43	748.274	2087.41	1966.61	2583.82	2386.84	2335.91	3237.16
YML080W	DUS1	"Dihydrouridine synthase, member of a widespread family of conserved proteins including Smm1p, Dus3p, and Dus4p; modifies pre-tRNA(Phe) at U17"	1	53.6171	119.906	67.4506	77.6605	47.2025	69.5305	56.5823	58.4576	63.1772	55.4788
YML081C-A	ATP18	"Subunit of the mitochondrial F1F0 ATP synthase, which is a large enzyme complex required for ATP synthesis; termed subunit I or subunit j; does not correspond to known ATP synthase subunits in other organisms"	12	5328.81	7081.06	5382.92	8096.39	5115.37	4846.77	6313.53	6925.73	4449.09	10214.5
YML081W	TDA9	"DNA-binding protein, putative transcription factor; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; null mutant is sensitive to expression of the top1-T722A allele; not an essential gene"	1	26.5176	20.232	24.6581	19.0059	34.0376	25.3716	28.4391	35.6137	29.9965	36.5705
YML085C	TUB1	"Alpha-tubulin; associates with beta-tubulin (Tub2p) to form tubulin dimer, which polymerizes to form microtubules"	3	999.908	118.948	385.256	178.339	1032.96	490.855	862.865	1130.27	536.318	1190.04
YML086C	ALO1	"D-Arabinono-1,4-lactone oxidase, catalyzes the final step in biosynthesis of dehydro-D-arabinono-1,4-lactone, which is protective against oxidative stress"	29	3347.03	4300.77	3976.85	4199.35	2850.56	2980.88	3158.65	3071.39	2651.68	3259.6
YML087C	AIM33	"Putative protein of unknown function, highly conserved across species and orthologous to human CYB5R4; null mutant displays reduced frequency of mitochondrial genome loss"	1	342.576	259.504	199.086	209.495	406.883	288.537	325.503	349.722	252.919	353.796
YML091C	RPM2	"Protein subunit of mitochondrial RNase P, has roles in nuclear transcription, cytoplasmic and mitochondrial RNA processing, and mitochondrial translation; distributed to mitochondria, cytoplasmic processing bodies, and the nucleus"	22	2756.1	4919.72	3009.5	4165.88	2398.5	2435.47	2491.71	2453.24	1912.01	2371.76
YML092C	PRE8	Alpha 2 subunit of the 20S proteasome	3	443.521	128.492	414.393	177.761	437.885	328.64	466.567	484.729	434.86	429.004
YML093W	UTP14	Subunit of U3-containing Small Subunit (SSU) processome complex involved in production of 18S rRNA and assembly of small ribosomal subunit	1	93.8477	54.5489	100.265	69.9298	137.71	110.812	76.4131	102.874	137.79	61.4677
YML096W	YML096W	Putative protein of unknown function with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10	1	70.7336	35.0112	37.2836	39.1144	76.2138	66.3588	71.5653	73.0247	52.9927	77.9098
YML100W	TSL1	"Large subunit of trehalose 6-phosphate synthase (Tps1p)/phosphatase (Tps2p) complex, which converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose, similar to Tps3p and may share function; mutant has aneuploidy tolerance"	18	3959.31	1273.9	3211.38	1804.78	3162.55	3133.09	4254.24	3414.56	3548.75	3521.31
YML101C	CUE4	"Protein of unknown function; has a CUE domain that binds ubiquitin, which may facilitate intramolecular monoubiquitination"	2	108.317	121.23	121.665	161.208	163.287	180.211	91.946	125.337	209.553	80.8487
YML103C	NUP188	"Subunit of the nuclear pore complex (NPC), involved in the structural organization of the complex and of the nuclear envelope, also involved in nuclear envelope permeability, interacts with Pom152p and Nic96p"	3	222.275	171.586	260.349	226.403	235.639	422.623	210.213	241.381	352.79	175.26
YML104C	MDM1	"Intermediate filament protein, required for nuclear and mitochondrial transmission to daughter buds; contains a Phox homology (PX) domain and specifically binds phosphatidylinositol 3-phosphate (PtdIns-3-P)"	3	669.414	859.983	973.158	1131.69	825.555	800.954	688.132	726.011	765.829	638.524
YML105C	SEC65	"Subunit of the signal recognition particle (SRP), involved in protein targeting to the ER; interacts with Srp54p; homolog of mammalian SRP19"	3	1397.9	432.041	977.763	661.365	1680.29	1314.84	1534.49	1516.84	1344.88	1448.99
YML106W	URA5	"Major orotate phosphoribosyltransferase (OPRTase) isozyme that catalyzes the fifth enzymatic step in de novo biosynthesis of pyrimidines, converting orotate into orotidine-5'-phosphate; minor OPRTase encoded by URA10"	4	642.501	582.558	465.04	515.749	565.529	1186.27	664.451	617.299	915.039	648.404
YML110C	COQ5	"2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase, involved in ubiquinone (Coenzyme Q) biosynthesis; localizes to the matrix face of the mitochondrial inner membrane in a large complex with other ubiquinone biosynthetic enzymes"	20	7385.94	12379.7	9693.31	11617.1	6000.28	7064.54	7287.2	6599.15	6620.96	6543.6
YML111W	BUL2	"Component of the Rsp5p E3-ubiquitin ligase complex, involved in intracellular amino acid permease sorting, functions in heat shock element mediated gene expression, essential for growth in stress conditions, functional homolog of BUL1"	4	505.84	413.146	488.217	383.863	549.694	456.433	513.205	531.314	476.857	533.61
YML114C	TAF8	"TFIID subunit (65 kDa), involved in RNA polymerase II transcription initiation"	1	40.7088	32.7351	53.0191	45.2842	38.1987	62.7517	38.9255	61.0779	50.619	61.9627
YML115C	VAN1	"Component of the mannan polymerase I, which contains Van1p and Mnn9p and is involved in the first steps of mannan synthesis; mutants are vanadate-resistant"	6	3045.78	2210.24	2847.03	2138.21	3240.14	3345.25	3370.84	3450.24	3758.05	3015.18
YML117W	NAB6	Putative RNA-binding protein that associates with mRNAs encoding cell wall proteins in high-throughput studies; deletion mutants display increased sensitivity to some cell wall disrupting agents; expression negatively regulated by cAMP	4	1028.71	713.145	1017.13	697.593	1129.5	1122.72	839.487	1110.46	1242.71	858.172
YML119W	YML119W	Putative protein of unknown function; YML119W is not an essential gene; potential Cdc28p substrate	1	94.4858	86.7558	114.615	97.048	69.7557	84.2917	74.724	110.836	102.643	79.2783
YML120C	NDI1	"NADH:ubiquinone oxidoreductase, transfers electrons from NADH to ubiquinone in the respiratory chain but does not pump protons, in contrast to the higher eukaryotic multisubunit respiratory complex I; phosphorylated; homolog of human AMID"	79	18776.8	24660.6	20852.4	23042.1	20365.4	16202.9	17871.2	17465.3	14934.9	21269.1
YML121W	GTR1	"Cytoplasmic GTP binding protein and negative regulator of the Ran/Tc4 GTPase cycle; component of GSE complex, which is required for sorting of Gap1p; involved in phosphate transport and telomeric silencing; similar to human RagA and RagB"	3	924.667	312.136	530.451	402.937	604.814	1086.54	1210.47	863.092	917.721	940.66
YML124C	TUB3	"Alpha-tubulin; associates with beta-tubulin (Tub2p) to form tubulin dimer, which polymerizes to form microtubules; expressed at lower level than Tub1p"	2	1403.87	459.17	823.628	541.279	1910.33	847.105	1406.27	1640.05	837.876	1897.25
YML125C	PGA3	"Putative cytochrome b5 reductase, localized to the plasma membrane; may be involved in regulation of lifespan; required for maturation of Gas1p and Pho8p, proposed to be involved in protein trafficking"	7	952.011	703.8	1009.22	737.158	890.522	1022.71	764.438	918.319	1238.55	695.225
YML126C	ERG13	"3-hydroxy-3-methylglutaryl-CoA (HMG-CoA) synthase, catalyzes the formation of HMG-CoA from acetyl-CoA and acetoacetyl-CoA; involved in the second step in mevalonate biosynthesis"	19	7958.26	1558.48	5079.13	2573.31	7109.54	6637.81	9931.31	9064.03	8377.98	10076.9
YML127W	RSC9	Component of the RSC chromatin remodeling complex; DNA-binding protein involved in the synthesis of rRNA and in transcriptional repression and activation of genes regulated by the Target of Rapamycin (TOR) pathway	7	1212.71	793.572	1177.31	939.758	2012.28	1260.42	1084.24	2359.27	1530.28	1711.23
YML128C	MSC1	"Protein of unknown function; mutant is defective in directing meiotic recombination events to homologous chromatids; the authentic, non-tagged protein is detected in highly purified mitochondria and is phosphorylated"	55	7916.74	7483.1	10679.1	8030.89	9758.15	14417.3	8375.69	9175.9	15171.2	7036.84
YML129C	COX14	"Mitochondrial membrane protein, involved in translational regulation of Cox1p and assembly of cytochrome c oxidase (complex IV); associates with complex IV assembly intermediates and complex III/complex IV supercomplexes"	4	456.379	613.532	375.432	668.785	563.531	411.301	355.814	496.417	368.233	410.113
YML130C	ERO1	Thiol oxidase required for oxidative protein folding in the endoplasmic reticulum	21	2163.73	1334.11	2383.13	1895.02	2101.62	2688.18	2306.4	2390.83	3033.85	2002.07
YML131W	YML131W	"Putative protein of unknown function with similarity to medium chain dehydrogenase/reductases; expression induced by stresses including osmotic shock, DNA damaging agents, and other chemicals; GFP-fusion protein localizes to the cytoplasm"	8	1295.08	752.893	1214.51	704.183	1397.95	1277.81	1216.81	1370.42	1387.62	1168.99
YMR001C	CDC5	"Polo-like kinase with multiple functions in mitosis and cytokinesis through substrate phosphorylation, also functions in adaptation to DNA damage during meiosis; has similarity to Xenopus Plx1 and S. pombe Plo1p; possible Cdc28p substrate"	1	39.7492	36.5449	32.8888	32.3616	48.0308	27.2603	47.7516	41.5502	38.948	35.4789
YMR003W	AIM34	Protein of unknown function; GFP-fusion protein localizes to the mitochondria; null mutant is viable and displays reduced frequency of mitochondrial genome loss	1	268.931	440.06	338.945	484.129	343.157	341.466	338.425	359.778	253.412	360.508
YMR004W	MVP1	Protein required for sorting proteins to the vacuole; overproduction of Mvp1p suppresses several dominant VPS1 mutations; Mvp1p and Vps1p act in concert to promote membrane traffic to the vacuole	1	168.526	94.957	147.92	102.568	129.578	132.646	123.632	166.782	102.498	129.659
YMR005W	TAF4	"TFIID subunit (48 kDa), involved in RNA polymerase II transcription initiation; potential Cdc28p substrate"	5	463.776	354.413	464.791	375.899	790.094	423.772	452.707	830.014	575.383	709.184
YMR008C	PLB1	"Phospholipase B (lysophospholipase) involved in lipid metabolism, required for deacylation of phosphatidylcholine and phosphatidylethanolamine but not phosphatidylinositol"	1	97.2653	87.8063	88.1869	94.4841	150.266	99.3794	73.7456	108.209	138.436	164.351
YMR011W	HXT2	"High-affinity glucose transporter of the major facilitator superfamily, expression is induced by low levels of glucose and repressed by high levels of glucose"	2	70.9678	65.6839	80.884	73.7602	61.0881	100.869	121.556	108.11	72.4294	142.519
YMR012W	CLU1	"eIF3 component of unknown function; deletion causes defects in mitochondrial organization but not in growth or translation initiation, can rescue cytokinesis and mitochondrial organization defects of the Dictyostelium cluA- mutant"	25	5425.72	2112.07	8939.86	2893.56	5138.59	4627.95	5810.88	5884.04	5682.49	3867.81
YMR014W	BUD22	"Protein required for 18S rRNA maturation and small ribosomal subunit biogenesis; cosediments with pre-ribosomal particles; mutation decreases efficiency of +1 Ty1 frameshifting and transposition, and affects budding pattern"	1	104.27	44.0701	103.984	51.3776	113.821	88.6674	77.1461	120.97	112.488	77.6942
YMR015C	ERG5	"C-22 sterol desaturase, a cytochrome P450 enzyme that catalyzes the formation of the C-22(23) double bond in the sterol side chain in ergosterol biosynthesis; may be a target of azole antifungal drugs"	14	2807.25	2248.66	2983.25	2885.61	3375.54	4136.65	3375.17	3424.96	3373.28	2998.68
YMR022W	UBC7	"Ubiquitin conjugating enzyme, involved in the ER-associated protein degradation pathway; requires Cue1p for recruitment to the ER membrane; proposed to be involved in chromatin assembly"	3	566.31	457.964	643.191	493.092	606.137	689.663	461.283	583.871	876.868	421.078
YMR023C	MSS1	"Mitochondrial protein, forms a heterodimer complex with Mto1p that performs the 5-carboxymethylaminomethyl modification of the wobble uridine base in mitochondrial tRNAs; similar to human GTPBP3"	11	2183.05	3887.49	2565.02	3115.18	1835.41	2105.9	1997.09	1962.3	1999.05	1845.59
YMR024W	MRPL3	Mitochondrial ribosomal protein of the large subunit	54	12248.4	16841	13980.7	16280.1	11160.9	11214.5	12405.3	11966.3	10310.8	11403.9
YMR026C	PEX12	"C3HC4-type RING-finger peroxin and E3 ubiquitin ligase, required for peroxisome biogenesis and peroxisomal matrix protein import; forms translocation subcomplex with Pex2p and Pex10p; mutations in human homolog cause peroxisomal disorder"	1	29.2147	5.18623	72.8818	79.1137	38.3463	13.1317	8.38871	61.2571	55.351	64.931
YMR027W	YMR027W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; YMR027W is not an essential gene	10	1628.3	470.766	1004.86	622.665	1358.55	1378.09	1646.82	1464.73	1472.19	1582.33
YMR028W	TAP42	Essential protein involved in the TOR signaling pathway; physically associates with the protein phosphatase 2A and the SIT4 protein phosphatase catalytic subunits	1	302.75	444.748	203.308	555.917	312.904	968.569	290.517	272.897	646.41	280.362
YMR029C	FAR8	"Protein involved in recovery from cell cycle arrest in response to pheromone, in a Far1p-independent pathway; interacts with Far3p, Far7p, Far9p, Far10p, and Far11p"	11	4584.54	4101.84	4688.07	3342.15	5164.52	4344.86	3837.51	4183.41	4139.87	3343.24
YMR031C	EIS1	"Component of the eisosome that is required for proper eisosome assembly; similarity to Ykl050cp and Uso1p; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies"	60	16036.6	12033.5	19393.6	12048.3	19200.4	17589.7	10542.6	15388.1	17166.9	12305.6
YMR033W	ARP9	Component of both the SWI/SNF and RSC chromatin remodeling complexes; actin-related protein involved in transcriptional regulation	5	717.615	519.098	721.594	563.325	1092.65	767.714	630.993	1219.36	940.544	951.056
YMR035W	IMP2	"Catalytic subunit of the mitochondrial inner membrane peptidase complex, required for maturation of mitochondrial proteins of the intermembrane space; complex contains Imp1p and Imp2p (both catalytic subunits), and Som1p"	3	706.771	733.198	685.48	652.854	538.525	486.507	630.677	545.671	480.612	695.546
YMR038C	CCS1	"Copper chaperone for superoxide dismutase Sod1p, involved in oxidative stress protection; Met-X-Cys-X2-Cys motif within the N-terminal portion is involved in insertion of copper into Sod1p under conditions of copper deprivation"	7	1046.52	1832.37	1276.27	1580.43	871.448	980.589	1076.31	849.114	982.815	800.658
YMR039C	SUB1	"Transcriptional coactivator, facilitates elongation through factors that modify RNAP II; role in peroxide resistance involving Rad2p; role in the hyperosmotic stress response through polymerase recruitment at RNAP II and RNAP III genes"	4	827.995	275.915	749.683	348.835	1101.61	809.309	770.193	1285.86	909.832	930.161
YMR040W	YET2	"Protein of unknown function that may interact with ribosomes, based on co-purification experiments; homolog of human BAP31 protein"	2	122.176	91.5193	115.858	196.427	158.758	188.416	85.0886	116.855	188.651	59.2349
YMR043W	MCM1	Transcription factor involved in cell-type-specific transcription and pheromone response; plays a central role in the formation of both repressor and activator complexes	2	328.712	120.684	275.356	175.472	434.251	274.761	328.177	538.49	312.835	422.546
YMR044W	IOC4	"Member of a complex (Isw1b) with Isw1p and Ioc2p that exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing, contains a PWWP motif"	3	178.679	87.5852	231.186	133.692	305.279	163.549	156.949	352.746	216.689	271.783
YMR047C	NUP116	Subunit of the Nup82 subcomplex of the nuclear pore complex; localized to both sides of the pore; contains a repetitive GLFG motif that interacts with mRNA export factor Mex67p and with karyopherin Kap95p; homologous to Nup100p	11	2231.94	1532.55	1589.42	957.289	2637.39	1815.24	1838.03	2130.68	1931.69	2123.65
YMR049C	ERB1	"Constituent of 66S pre-ribosomal particles, forms a complex with Nop7p and Ytm1p that is required for maturation of the large ribosomal subunit; required for maturation of the 25S and 5.8S ribosomal RNAs; homologous to mammalian Bop1"	2	141.981	82.8763	127.946	92.1887	164.348	122.081	120.202	138.447	182.717	101.237
YMR052W	FAR3	"Protein involved in recovery from cell cycle arrest in response to pheromone, in a Far1p-independent pathway; interacts with Far7p, Far8p, Far9p, Far10p, and Far11p; localizes to the endoplasmic reticulum"	3	326.752	346.63	291.764	436.059	546.284	473.298	241.754	343.611	517.036	172.103
YMR053C	STB2	Protein that interacts with Sin3p in a two-hybrid assay and is part of a large protein complex with Sin3p and Stb1p	2	107.387	87.536	124.789	106.323	110.22	175.564	119.457	117.018	169.264	88.4839
YMR054W	STV1	"Subunit a of the vacuolar-ATPase V0 domain, one of two isoforms (Stv1p and Vph1p); Stv1p is located in V-ATPase complexes of the Golgi and endosomes while Vph1p is located in V-ATPase complexes of the vacuole"	9	2422	1097.82	1785.64	1348.32	1977.53	2416.35	2273.54	2359.91	2401.16	2171.81
YMR056C	AAC1	"Mitochondrial inner membrane ADP/ATP translocator, exchanges cytosolic ADP for mitochondrially synthesized ATP; phosphorylated; Aac1p is a minor isoform while Pet9p is the major ADP/ATP translocator"	5	593.726	880.353	623.131	1000.31	411.093	806.518	601.447	432.199	585.188	502.146
YMR060C	SAM37	"Component of the Sorting and Assembly Machinery (SAM or TOB complex) of the mitochondrial outer membrane, which binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability"	13	4716.59	4655.25	3884.75	4484.17	4034.27	3228.94	3191.91	3561.42	3045.51	3600.6
YMR061W	RNA14	Cleavage and polyadenylation factor I (CF I) component; involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping	1	38.3687	34.7786	44.1174	38.7233	58.9027	52.7099	43.0635	48.6437	46.4749	31.7705
YMR062C	ARG7	"Mitochondrial ornithine acetyltransferase, catalyzes the fifth step in arginine biosynthesis; also possesses acetylglutamate synthase activity, regenerates acetylglutamate while forming ornithine"	43	8231.97	19988.3	9524.91	12567.8	6456.67	7935.42	7096.07	6178.17	6767.74	6167.93
YMR064W	AEP1	Protein required for expression of the mitochondrial OLI1 gene encoding subunit 9 of F1-F0 ATP synthase	10	1636.12	2532.18	2171.61	2573.23	1336.72	1704.56	1538.34	1677.17	1396.35	1523.43
YMR066W	SOV1	Mitochondrial protein of unknown function	14	1781.23	2737.82	1928.39	2443.69	1580.06	1717.16	1625.19	1523.56	1456.37	1595.7
YMR067C	UBX4	UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p	2	126.059	66.0567	131.173	74.1705	133.345	115.331	150.866	155.735	120.462	151.977
YMR068W	AVO2	"Component of a complex containing the Tor2p kinase and other proteins, which may have a role in regulation of cell growth"	1	85.0278	107.699	74.4323	74.7321	89.7509	75.6736	61.5166	66.746	58.597	73.5597
YMR071C	TVP18	"Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p; may interact with ribosomes, based on co-purification experiments"	1	88.9638	52.7618	91.475	60.5123	94.5529	100.886	66.5167	92.8812	95.0092	62.47
YMR072W	ABF2	"Mitochondrial DNA-binding protein involved in mitochondrial DNA replication and recombination, member of HMG1 DNA-binding protein family; activity may be regulated by protein kinase A phosphorylation"	29	8935.35	11514.4	7238.06	13893.8	16037.8	11131.4	6557.78	8498.01	11517.7	5955.71
YMR073C	IRC21	Putative protein of unknown function; may be involved in resistance to carboplatin and cisplatin; null mutant displays increase in spontaneous Rad52p foci; contains a lipid-binding domain and binds cardiolipin in a large-scale study	4	491.709	694.38	463.964	735.963	618.589	1346.2	577.783	571.399	936.282	526.029
YMR074C	YMR074C	"Protein with homology to human PDCD5, which is involved in programmed cell death; N-terminal region forms a conserved triple-helix bundle structure; overexpression promotes H2O2-induced apoptosis; YMR074C is not an essential gene"	2	305.324	175.633	208.261	212.724	408.037	287.714	340.23	377.924	318.891	398.854
YMR075W	RCO1	Essential subunit of the histone deacetylase Rpd3S complex; interacts with Eaf3p	3	379.124	354.701	340.068	269.215	634.358	325.158	343.686	528.387	372.262	435.643
YMR076C	PDS5	"Protein required for establishment and maintenance of sister chromatid condensation and cohesion, colocalizes with cohesin on chromosomes, may function as a protein-protein interaction scaffold; also required during meiosis"	3	656.777	871.553	570.704	384.823	810.722	754.057	722.347	908.955	761.972	565.899
YMR079W	SEC14	"Phosphatidylinositol/phosphatidylcholine transfer protein; involved in regulating PtdIns, PtdCho, and ceramide metabolism, products of which regulate intracellular transport and UPR; functionally homologous to mammalian PITPs"	16	3572.03	1034.19	2352.37	1281.71	3623	2844.42	3798.71	3691.05	3375.6	4311.57
YMR080C	NAM7	ATP-dependent RNA helicase of the SFI superfamily involved in nonsense mediated mRNA decay; required for efficient translation termination at nonsense codons and targeting of NMD substrates to P-bodies; involved in telomere maintenance	5	484.113	282.327	496.88	290.87	435.793	422.784	421.733	500.594	461.744	361.755
YMR083W	ADH3	Mitochondrial alcohol dehydrogenase isozyme III; involved in the shuttling of mitochondrial NADH to the cytosol under anaerobic conditions and ethanol production	100	30483.8	54710.2	33983.7	45493	26680.2	31929.7	31484.6	27042.4	27913.3	31193.4
YMR086W	YMR086W	"Component of the eisosome with unknown function; may interact with ribosomes, based on co-purification experiments; GFP-fusion protein localizes to the cell periphery; expression is repressed by cAMP; similar to A. gossypii SEG gene which is important for stabilizing eisosomes"	24	6113.16	4442.56	5608.08	3093.22	7229	6430.33	3408.11	5691.22	6085.36	4028.18
YMR087W	YMR087W	Putative ADP-ribose-1''-monophosphatase that converts ADP-ribose-1''-monophosphate to ADP-ribose; may have a role in tRNA splicing; contains an A1pp domain	6	1499.2	2261.88	2039.82	2663.58	1049.42	2076.3	1591.8	1441.27	1849.35	1258.26
YMR088C	VBA1	Permease of basic amino acids in the vacuolar membrane	1	44.2793	20.2327	31.4195	21.2123	40.4616	35.2778	45.68	50.0066	30.3452	51.8399
YMR089C	YTA12	"Component, with Afg3p, of the mitochondrial inner membrane m-AAA protease that mediates degradation of misfolded or unassembled proteins and is also required for correct assembly of mitochondrial enzyme complexes"	48	12983.3	17862.9	14392.4	16237.7	13830.9	12044.5	13062.8	12906.7	11432.4	13459.1
YMR090W	YMR090W	"Putative protein of unknown function with similarity to DTDP-glucose 4,6-dehydratases; GFP-fusion protein localizes to the cytoplasm; up-regulated in response to the fungicide mancozeb; not essential for viability"	5	1244.73	223.829	838.727	422.028	1008.86	1157.08	1109.83	962.567	1199.15	776.835
YMR091C	NPL6	"Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Ldb7p, and Htl1p to form a module important for a broad range of RSC functions; involved in nuclear protein import and maintenance of proper telomere length"	2	626.933	351.366	520.562	325.892	1080.18	446.669	465.385	1015.78	608.343	858.186
YMR092C	AIP1	"Actin cortical patch component, interacts with the actin depolymerizing factor cofilin; required to restrict cofilin localization to cortical patches; contains WD repeats"	1	69.1753	13.9818	52.3612	28.9673	45.4549	55.5701	76.939	64.7163	68.3799	69.3568
YMR093W	UTP15	"Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"	1	39.2579	24.1243	30.3457	32.1337	40.4895	34.8593	32.0613	39.4668	49.9088	39.2793
